duration,contact,housing,pdays,previous,campaign,poutcome,loan,education,balance,marital,job,day,default,month,age,deposit
634,0,0,-1,0,1,3,1,1,0,2,9,8,0,5,25,1
460,0,0,-1,0,3,3,1,1,101,1,1,8,0,5,25,1
681,0,0,-1,0,1,3,1,1,517,2,1,8,0,5,28,1
1082,0,0,-1,0,1,3,1,2,37,0,2,8,0,5,33,1
730,0,0,-1,0,1,3,1,2,854,0,4,8,0,5,45,1
716,0,0,-1,0,5,3,1,1,30,1,7,8,0,5,36,1
803,0,0,-1,0,2,3,1,1,81,2,1,8,1,5,26,1
635,0,0,-1,0,1,3,0,1,0,1,9,8,0,5,38,1
819,0,0,-1,0,3,3,1,1,663,2,1,8,0,5,56,1
658,0,0,-1,0,2,3,1,1,102,2,0,8,0,5,26,1
1061,0,0,-1,0,4,3,1,1,370,1,9,8,0,5,26,1
687,0,0,-1,0,2,3,1,1,189,2,1,8,0,5,25,1
537,0,0,-1,0,1,3,0,1,111,2,10,9,0,5,26,1
781,0,1,-1,0,1,3,0,0,665,1,1,9,0,5,40,1
645,0,1,-1,0,1,3,0,0,214,1,0,9,0,5,37,1
1242,0,0,-1,0,1,3,0,0,0,2,1,9,0,5,43,1
662,0,1,-1,0,1,3,0,2,1583,0,7,9,0,5,41,1
625,0,0,-1,0,1,3,1,1,0,1,1,9,0,5,49,1
426,0,0,-1,0,3,3,1,2,0,0,0,9,1,5,29,1
869,0,1,-1,0,1,3,0,1,687,0,7,9,0,5,39,1
556,0,1,-1,0,5,3,1,2,327,1,4,9,1,5,38,1
359,0,0,-1,0,5,3,1,1,-119,1,9,9,0,5,26,1
1014,0,1,-1,0,1,3,1,2,794,1,4,9,0,5,32,1
1290,0,1,-1,0,4,3,1,0,-191,1,1,9,0,5,33,1
564,0,0,-1,0,5,3,1,2,409,2,4,9,0,5,31,1
1439,0,0,-1,0,6,3,1,0,3,1,1,9,0,5,49,1
919,0,0,-1,0,2,3,1,0,9,2,10,9,0,5,27,1
1426,0,1,-1,0,3,3,1,1,155,2,1,9,0,5,30,1
901,0,0,-1,0,1,3,0,1,1330,1,1,10,0,5,35,1
998,0,1,-1,0,4,3,0,1,-29,2,1,10,0,5,26,1
804,0,1,-1,0,1,3,1,3,3133,1,2,10,0,5,45,1
961,0,1,-1,0,1,3,1,1,-33,1,0,10,0,5,34,1
720,0,0,-1,0,2,3,1,1,-170,2,0,10,0,5,28,1
1341,0,0,-1,0,7,3,1,1,1243,2,1,10,0,5,25,1
634,0,1,-1,0,1,3,0,1,1598,2,1,10,0,5,30,1
829,0,0,-1,0,5,3,1,1,5,1,7,10,0,5,30,1
476,0,1,-1,0,4,3,0,1,367,1,7,10,0,5,47,1
724,0,0,-1,0,1,3,0,1,658,0,0,10,0,5,57,1
500,0,1,-1,0,1,3,0,2,1722,1,4,10,0,5,38,1
2029,0,0,-1,0,1,3,1,1,-315,1,9,10,0,5,54,1
1499,0,0,-1,0,3,3,0,0,2483,2,1,10,0,5,25,1
1399,0,1,-1,0,1,3,1,1,0,1,1,10,0,5,30,1
1187,0,0,-1,0,3,3,0,2,45,2,4,10,0,5,26,1
487,0,1,-1,0,1,3,0,0,46,1,8,10,0,5,31,1
1097,0,0,-1,0,3,3,1,1,482,2,1,10,0,5,29,1
1060,0,1,-1,0,2,3,0,1,3728,1,1,11,0,5,49,1
764,0,0,-1,0,2,3,0,1,1099,0,5,11,0,5,60,1
1120,0,1,-1,0,2,3,0,2,2222,1,4,11,0,5,60,1
963,0,1,-1,0,2,3,0,2,983,2,4,11,0,5,29,1
1973,0,1,-1,0,2,3,0,1,204,0,4,11,0,5,55,1
911,0,1,-1,0,2,3,0,1,1074,1,0,11,0,5,44,1
853,0,1,-1,0,2,3,0,1,3466,1,9,11,0,5,47,1
1649,0,1,-1,0,2,3,0,1,-203,1,0,11,0,5,35,1
1397,0,0,-1,0,3,3,1,1,2436,1,2,14,0,5,35,1
766,0,1,-1,0,3,3,0,1,976,1,9,14,0,5,38,1
788,0,1,-1,0,2,3,0,2,146,1,2,14,0,5,34,1
1130,0,0,-1,0,3,3,1,1,156,1,9,14,0,5,50,1
1062,0,1,-1,0,4,3,0,2,189,1,0,14,0,5,43,1
1669,0,1,-1,0,2,3,0,1,163,0,0,14,0,5,44,1
1336,0,0,-1,0,4,3,1,1,242,0,7,14,0,5,51,1
444,0,1,-1,0,3,3,0,1,1173,1,9,14,0,5,31,1
894,0,1,-1,0,7,3,0,2,0,1,9,14,0,5,39,1
805,0,0,-1,0,3,3,1,2,296,1,4,15,0,5,59,1
1056,0,0,-1,0,2,3,1,1,333,2,7,15,0,5,25,1
815,0,1,-1,0,4,3,0,2,3864,1,4,15,0,5,58,1
808,0,1,-1,0,3,3,0,0,2686,1,2,15,0,5,30,1
860,0,1,-1,0,4,3,0,0,-109,2,1,15,0,5,34,1
881,0,0,-1,0,1,3,1,1,65,0,7,15,0,5,51,1
981,0,0,-1,0,1,3,0,1,597,1,5,15,0,5,60,1
1001,0,0,-1,0,3,3,1,1,-799,1,2,15,0,5,51,1
514,0,0,-1,0,5,3,0,2,1775,0,4,15,0,5,37,1
716,0,0,-1,0,3,3,0,0,0,2,1,15,0,5,30,1
769,0,0,-1,0,4,3,1,1,-563,0,2,15,0,5,46,1
889,0,0,-1,0,5,3,0,2,5,2,8,15,0,5,29,1
448,0,0,-1,0,5,3,0,2,139,1,2,15,0,5,27,1
767,0,1,-1,0,5,3,0,2,0,2,4,16,0,5,28,1
578,0,1,-1,0,1,3,0,1,855,2,1,16,0,5,34,1
1806,0,1,-1,0,4,3,1,3,694,2,1,16,0,5,29,1
496,0,1,-1,0,1,3,0,2,151,2,4,16,0,5,27,1
586,0,0,-1,0,1,3,0,1,354,2,9,16,0,5,26,1
689,0,1,-1,0,1,3,0,2,673,1,4,16,0,5,36,1
555,0,1,-1,0,1,3,0,0,1265,1,1,16,0,5,44,1
686,0,0,-1,0,6,3,0,2,597,1,1,16,0,5,39,1
435,0,1,-1,0,1,3,1,1,-393,1,9,16,0,5,30,1
873,0,1,-1,0,2,3,0,2,256,0,10,16,0,5,31,1
1222,0,1,-1,0,1,3,0,0,0,1,1,16,0,5,56,1
988,0,1,-1,0,1,3,0,1,2870,1,1,16,0,5,29,1
1019,0,0,-1,0,11,3,1,1,184,1,1,16,0,5,43,1
709,0,1,-1,0,2,3,0,1,1905,1,1,16,0,5,32,1
561,0,0,-1,0,9,3,0,1,-36,2,0,16,0,5,30,1
1018,0,1,-1,0,2,3,1,1,-839,1,1,16,0,5,40,1
1039,0,1,-1,0,2,3,1,1,3465,1,7,16,0,5,42,1
781,0,1,-1,0,2,3,0,1,119,1,8,16,0,5,27,1
1656,0,0,-1,0,5,3,1,2,36,1,4,16,0,5,35,1
923,0,1,-1,0,2,3,0,0,113,1,3,17,0,5,35,1
1275,0,1,-1,0,1,3,0,1,118,2,1,17,0,5,32,1
342,0,1,-1,0,2,3,0,1,251,1,9,17,0,5,39,1
1008,1,1,-1,0,2,3,0,1,-277,0,1,17,0,5,31,1
538,0,0,-1,0,2,3,1,1,-189,2,7,17,0,5,26,1
795,0,1,-1,0,1,3,0,2,4,1,4,17,0,5,42,1
1027,0,1,-1,0,1,3,0,1,1820,2,7,17,0,5,27,1
1584,0,1,-1,0,2,3,0,1,1904,0,6,17,0,5,33,1
582,0,1,-1,0,2,3,0,0,201,1,1,17,0,5,51,1
1448,1,1,-1,0,7,3,0,1,0,1,0,17,0,5,33,1
656,0,0,-1,0,3,3,0,2,178,2,9,17,0,5,30,1
1208,0,1,-1,0,1,3,0,0,3798,1,3,17,0,5,52,1
1175,0,1,-1,0,2,3,0,0,301,0,1,17,0,5,42,1
536,0,1,-1,0,5,3,0,2,294,0,4,17,0,5,31,1
991,0,1,-1,0,5,3,0,1,0,1,7,17,0,5,27,1
1153,0,0,-1,0,4,3,1,1,292,2,1,17,0,5,44,1
623,0,1,-1,0,3,3,0,1,2998,0,2,18,0,5,40,1
1081,0,1,-1,0,2,3,0,0,2084,0,3,18,0,5,46,1
978,0,1,-1,0,1,3,0,1,454,0,7,18,0,5,32,1
536,0,0,-1,0,1,3,0,1,179,0,9,18,0,5,56,1
968,0,1,-1,0,1,3,0,1,661,1,1,18,0,5,33,1
278,0,1,-1,0,2,3,0,1,89,1,1,18,0,5,33,1
560,0,1,-1,0,1,3,0,0,102,1,6,18,0,5,32,1
640,0,1,-1,0,3,3,0,0,138,0,1,18,0,5,41,1
420,0,0,-1,0,1,3,0,1,622,2,0,18,0,5,31,1
658,0,1,-1,0,2,3,0,1,10,0,0,18,0,5,30,1
641,0,0,-1,0,1,3,0,1,-251,0,0,18,0,5,34,1
635,0,1,-1,0,3,3,0,1,104,1,2,18,0,5,43,1
588,0,0,-1,0,7,3,0,1,173,1,1,18,0,5,28,1
1373,0,0,-1,0,4,3,1,1,-46,0,0,18,0,5,32,1
913,0,1,-1,0,4,3,1,1,0,0,1,18,0,5,31,1
799,0,1,-1,0,2,3,0,2,145,2,2,18,0,5,35,1
1139,0,1,-1,0,2,3,0,2,325,1,4,18,0,5,31,1
1105,0,0,-1,0,2,3,1,1,2311,2,7,21,0,5,25,1
854,0,0,-1,0,1,3,1,2,158,0,5,21,0,5,56,1
919,0,1,-1,0,2,3,0,1,1981,1,9,21,0,5,47,1
733,1,1,-1,0,3,3,0,2,1423,1,4,21,0,5,39,1
553,0,1,-1,0,1,3,0,2,2455,1,4,21,0,5,51,1
710,0,0,-1,0,1,3,1,1,859,0,9,21,0,5,54,1
891,0,0,-1,0,4,3,0,3,9004,1,5,21,0,5,58,1
691,1,1,-1,0,10,3,0,3,970,1,10,21,0,5,42,1
1877,1,0,-1,0,1,3,1,0,486,1,7,21,0,5,56,1
1130,1,1,-1,0,8,3,0,1,127,1,3,21,0,5,55,1
577,0,1,-1,0,2,3,0,0,409,2,1,21,0,5,26,1
1342,0,0,-1,0,2,3,0,1,664,2,0,21,0,5,40,1
1002,0,0,-1,0,3,3,1,1,223,2,9,21,0,5,26,1
985,0,0,-1,0,11,3,1,2,-324,2,4,21,0,5,35,1
1360,0,0,-1,0,3,3,0,1,-30,2,7,21,0,5,34,1
1134,0,0,-1,0,5,3,0,2,1253,2,4,21,0,5,41,1
712,0,1,-1,0,6,3,0,0,4758,1,4,22,0,5,44,1
1077,0,1,-1,0,1,3,0,2,30,2,4,22,0,5,33,1
560,0,0,-1,0,1,3,1,2,81,0,4,22,0,5,36,1
1545,0,1,-1,0,1,3,0,1,0,1,9,22,0,5,38,1
654,0,1,-1,0,2,3,0,2,328,1,9,22,0,5,35,1
1833,0,0,-1,0,2,3,0,2,145,2,9,22,0,5,41,1
1508,0,1,-1,0,1,3,0,3,465,0,4,22,0,5,41,1
598,0,1,-1,0,5,3,0,1,751,1,1,22,0,5,28,1
1237,0,1,-1,0,7,3,1,1,-379,1,7,22,0,5,26,1
864,0,0,-1,0,4,3,0,1,0,2,1,22,0,5,39,1
1037,0,1,-1,0,8,3,0,3,349,1,0,22,0,5,25,1
802,1,1,-1,0,11,3,0,1,1110,1,0,22,0,5,37,1
754,0,1,-1,0,1,3,0,1,2228,1,4,23,0,5,25,1
870,0,1,-1,0,1,3,0,2,2166,0,4,23,0,5,46,1
633,0,1,-1,0,1,3,0,1,-247,2,1,23,0,5,25,1
690,0,0,-1,0,1,3,1,2,-123,2,9,23,0,5,28,1
529,0,0,-1,0,1,3,1,1,44,0,7,23,0,5,33,1
1152,0,1,-1,0,2,3,1,1,131,2,4,23,0,5,32,1
956,0,1,-1,0,9,3,0,1,476,1,1,23,0,5,32,1
957,0,1,-1,0,3,3,0,1,1101,2,9,23,0,5,47,1
1327,0,1,-1,0,2,3,0,2,-168,1,2,23,0,5,50,1
228,0,1,-1,0,2,3,0,1,-392,1,9,23,0,5,27,1
808,0,1,-1,0,1,3,0,1,524,1,0,23,0,5,45,1
638,0,0,-1,0,2,3,0,1,895,2,0,23,0,5,51,1
1201,0,1,-1,0,6,3,1,1,212,1,0,23,0,5,36,1
1309,0,1,-1,0,4,3,0,1,95,1,6,23,0,5,51,1
1359,0,1,-1,0,6,3,0,2,395,2,7,23,0,5,33,1
416,0,1,-1,0,4,3,1,1,135,1,9,23,0,5,59,1
532,0,0,-1,0,2,3,0,2,0,1,2,23,0,5,38,1
430,0,1,-1,0,4,3,0,1,471,1,7,24,0,5,40,1
853,0,1,-1,0,2,3,0,0,603,1,1,24,0,5,51,1
1204,0,0,-1,0,1,3,0,1,663,2,2,24,0,5,41,1
1484,0,1,-1,0,24,3,1,1,593,1,2,24,0,5,38,1
1441,0,1,-1,0,2,3,1,2,1224,1,4,24,0,5,31,1
454,0,1,-1,0,1,3,0,1,2,2,0,24,0,5,28,1
651,0,0,-1,0,1,3,1,1,720,1,1,24,1,5,41,1
1491,0,1,-1,0,2,3,0,2,990,0,4,24,0,5,33,1
903,0,1,-1,0,1,3,0,1,1747,2,8,24,0,5,25,1
873,0,1,-1,0,8,3,0,1,59,0,0,24,0,5,45,1
901,0,1,-1,0,2,3,0,0,33,1,1,24,0,5,31,1
821,0,1,-1,0,2,3,0,1,340,2,7,24,0,5,28,1
367,0,0,-1,0,2,3,0,1,305,0,9,24,0,5,49,1
458,0,1,-1,0,9,3,0,1,0,1,7,24,0,5,25,1
1602,0,1,-1,0,6,3,0,2,497,2,10,24,0,5,28,1
1492,1,0,-1,0,2,3,0,1,1371,1,5,25,0,5,54,1
1422,0,1,-1,0,2,3,0,2,1628,2,9,25,0,5,28,1
728,0,1,-1,0,2,3,1,2,372,2,9,25,0,5,27,1
979,0,1,-1,0,2,3,0,0,566,2,1,25,0,5,49,1
616,0,1,-1,0,5,3,0,0,343,1,1,25,0,5,53,1
784,0,0,-1,0,1,3,1,1,941,2,9,25,0,5,26,1
1000,0,0,-1,0,1,3,1,1,775,1,7,25,0,5,37,1
695,0,0,-1,0,1,3,1,1,1759,2,1,25,0,5,34,1
1946,1,0,-1,0,4,3,0,0,1495,1,5,25,0,5,51,1
362,1,0,-1,0,8,3,0,1,1444,1,3,25,0,5,39,1
743,0,1,-1,0,13,3,0,2,470,2,9,25,0,5,35,1
2015,0,1,-1,0,1,3,0,0,1162,1,10,25,0,5,51,1
1031,0,1,-1,0,8,3,1,2,2,2,4,25,0,5,30,1
590,0,1,-1,0,8,3,0,0,1628,2,1,25,0,5,42,1
1330,0,1,-1,0,3,3,0,1,1134,1,4,25,0,5,54,1
946,0,1,-1,0,3,3,1,0,0,1,1,25,0,5,51,1
1448,0,0,-1,0,17,3,1,0,63,0,5,25,0,5,57,1
279,1,1,-1,0,4,3,0,2,1221,1,4,25,0,5,30,1
661,0,0,-1,0,4,3,1,1,5024,2,1,25,0,5,37,1
1369,0,1,-1,0,9,3,0,1,10685,1,9,25,0,5,39,1
653,0,0,-1,0,4,3,0,2,1629,1,9,25,0,5,35,1
458,0,1,-1,0,7,3,0,1,268,1,4,28,0,5,48,1
664,0,1,-1,0,8,3,1,2,0,1,4,28,0,5,31,1
699,0,1,-1,0,3,3,0,1,5613,1,6,28,0,5,35,1
939,0,0,-1,0,3,3,1,1,513,1,3,28,0,5,48,1
1169,0,0,-1,0,2,3,0,0,362,1,3,28,0,5,53,1
837,0,0,-1,0,3,3,0,1,3933,2,9,28,0,5,27,1
596,1,1,-1,0,4,3,0,1,3899,1,9,28,0,5,55,1
383,0,1,-1,0,3,3,0,1,473,1,7,28,0,5,40,1
1009,1,0,-1,0,7,3,0,2,1616,2,6,28,0,5,40,1
1096,0,1,-1,0,4,3,0,1,1817,0,1,28,0,5,38,1
867,0,0,-1,0,2,3,1,1,129,2,5,28,0,5,54,1
551,0,0,-1,0,3,3,1,1,1938,1,9,28,0,5,54,1
890,0,0,-1,0,4,3,0,1,133,2,0,28,0,5,50,1
874,0,0,-1,0,2,3,0,2,2263,0,4,29,0,5,48,1
710,0,0,-1,0,2,3,0,3,1538,1,7,29,0,5,41,1
600,0,0,-1,0,2,3,0,0,5,0,1,29,0,5,51,1
2516,0,0,-1,0,2,3,0,2,2625,2,9,29,0,5,42,1
1058,0,1,-1,0,2,3,0,1,1080,0,5,29,0,5,58,1
884,0,0,-1,0,1,3,0,1,312,1,10,29,0,5,47,1
616,1,1,-1,0,13,3,0,1,145,1,0,29,0,5,58,1
808,0,0,-1,0,3,3,1,1,-190,1,1,29,0,5,41,1
1011,1,0,-1,0,6,3,0,1,2678,1,0,30,0,5,50,1
1013,0,1,-1,0,29,3,0,1,271,1,3,30,0,5,46,1
684,0,0,-1,0,2,3,0,1,0,1,1,30,0,5,44,1
843,0,0,-1,0,2,3,0,1,0,1,7,30,0,5,36,1
542,1,0,-1,0,2,3,0,1,3161,0,4,30,0,5,58,1
788,0,0,-1,0,2,3,1,0,-4,2,10,30,1,5,44,1
988,0,1,-1,0,2,3,0,3,-701,0,2,30,1,5,49,1
814,0,0,-1,0,2,3,0,2,-375,1,4,30,0,5,55,1
694,1,0,-1,0,2,3,0,0,959,1,10,30,0,5,52,1
441,0,0,-1,0,5,3,0,1,1091,0,5,30,0,5,60,1
1171,0,0,-1,0,4,3,1,3,-1,1,7,30,1,5,41,1
729,0,0,-1,0,4,3,0,2,96,1,4,30,0,5,36,1
509,0,0,-1,0,2,3,0,0,0,0,1,30,0,5,41,1
1089,1,0,-1,0,4,3,0,2,230,1,2,30,0,5,50,1
1211,0,0,-1,0,2,3,1,0,-156,1,3,30,0,5,44,1
458,0,0,-1,0,3,3,0,1,114,1,9,30,0,5,54,1
540,0,1,-1,0,8,3,0,2,-468,1,4,30,0,5,35,1
761,0,0,-1,0,4,3,0,1,679,0,5,30,0,5,59,1
695,0,1,-1,0,2,3,0,3,206,1,2,30,0,5,42,1
764,0,1,-1,0,4,3,0,2,1,2,4,30,0,5,27,1
675,0,0,-1,0,3,3,0,0,2518,0,3,30,0,5,59,1
782,0,0,-1,0,8,3,0,1,378,1,0,30,0,5,43,1
962,0,0,-1,0,4,3,1,1,391,2,9,30,0,5,39,1
481,0,0,-1,0,3,3,0,1,-144,1,10,30,0,5,33,1
812,0,0,-1,0,3,3,0,2,1240,2,6,31,0,5,36,1
630,0,1,-1,0,6,3,0,0,1792,0,1,31,0,5,35,1
1088,1,1,-1,0,17,3,0,3,2284,1,1,31,0,5,50,1
1150,0,1,-1,0,5,3,1,1,264,1,9,31,0,5,55,1
574,0,0,-1,0,2,3,0,2,0,0,10,31,0,5,51,1
725,0,0,-1,0,4,3,0,2,-392,1,2,31,1,5,48,1
463,0,0,-1,0,6,3,0,0,77,0,3,31,0,5,55,1
662,0,1,-1,0,13,3,0,1,48,1,7,31,0,5,30,1
727,0,0,-1,0,4,3,0,0,252,1,1,31,0,5,53,1
1107,0,0,-1,0,2,3,0,1,1954,1,1,31,0,5,40,1
829,0,0,-1,0,4,3,1,0,755,1,9,31,0,5,44,1
1212,0,0,-1,0,4,3,0,2,755,0,4,31,0,5,49,1
1142,0,0,-1,0,5,3,0,1,341,1,0,31,0,5,40,1
1721,0,0,-1,0,5,3,0,0,1183,1,10,31,0,5,58,1
1032,1,0,-1,0,4,3,0,1,388,1,7,31,0,5,49,1
846,0,0,-1,0,1,3,0,1,1919,1,9,4,0,1,38,1
870,0,0,-1,0,1,3,0,2,1613,0,3,4,0,1,51,1
1165,0,0,-1,0,1,3,0,2,0,0,4,4,0,1,36,1
1110,0,0,-1,0,1,3,0,1,0,1,5,4,0,1,55,1
1488,0,0,-1,0,2,3,0,2,0,1,9,4,0,1,43,1
603,0,0,-1,0,3,3,0,1,0,0,4,5,0,1,60,1
641,0,0,-1,0,2,3,0,1,466,1,5,5,0,1,57,1
837,0,0,-1,0,2,3,0,2,515,1,9,5,0,1,41,1
553,0,0,-1,0,1,3,0,2,2313,1,9,5,0,1,50,1
794,0,0,-1,0,1,3,0,1,-8,1,1,5,0,1,53,1
836,0,1,-1,0,1,3,1,0,1634,1,5,5,0,1,59,1
1134,0,0,-1,0,1,3,0,0,100,1,3,5,0,1,59,1
607,0,0,-1,0,3,3,0,3,5361,1,11,5,0,1,52,1
1536,0,0,-1,0,1,3,0,2,1257,0,4,5,0,1,58,1
515,0,1,-1,0,3,3,0,0,3400,1,5,5,0,1,59,1
935,0,0,-1,0,1,3,0,1,1377,2,9,5,0,1,49,1
1051,0,0,-1,0,2,3,0,2,2885,0,4,5,0,1,33,1
1200,0,0,-1,0,2,3,0,0,512,1,1,5,0,1,55,1
531,0,0,-1,0,3,3,0,2,921,1,9,5,0,1,42,1
766,0,0,-1,0,2,3,0,1,1000,1,7,5,0,1,52,1
1311,0,0,-1,0,2,3,0,2,202,1,9,5,0,1,38,1
618,0,0,-1,0,2,3,1,2,169,1,9,5,0,1,55,1
875,0,0,-1,0,2,3,0,2,3726,1,9,5,0,1,49,1
419,0,1,-1,0,3,3,0,1,146,0,9,5,0,1,56,1
1227,0,0,-1,0,2,3,0,1,940,1,9,5,0,1,46,1
1357,0,0,-1,0,4,3,0,2,734,0,5,6,0,1,57,1
455,0,0,-1,0,4,3,0,1,77,1,5,6,0,1,61,1
406,0,0,-1,0,2,3,0,1,925,1,0,6,0,1,45,1
902,0,0,-1,0,3,3,0,2,1836,1,4,6,0,1,39,1
740,0,0,-1,0,2,3,0,1,660,1,0,6,0,1,46,1
501,0,0,-1,0,2,3,0,2,1304,2,4,6,0,1,43,1
835,0,0,-1,0,2,3,0,1,2956,1,7,6,0,1,34,1
720,0,0,-1,0,2,3,0,2,146,0,4,6,0,1,35,1
836,0,0,-1,0,4,3,0,2,36,0,4,6,1,1,36,1
490,0,0,-1,0,2,3,0,2,1,0,4,6,0,1,45,1
763,0,0,-1,0,2,3,0,1,2480,1,9,6,0,1,47,1
649,0,1,-1,0,4,3,0,2,14282,1,9,6,0,1,42,1
641,0,0,-1,0,6,3,0,2,0,2,4,6,0,1,40,1
738,0,0,-1,0,2,3,0,1,311,0,9,6,0,1,40,1
1044,0,0,-1,0,4,3,0,1,560,1,9,6,0,1,32,1
482,0,0,-1,0,2,3,1,1,3059,2,9,6,0,1,33,1
1249,0,0,-1,0,4,3,0,2,1423,1,6,6,0,1,32,1
996,0,0,-1,0,1,3,0,0,874,1,1,6,0,1,46,1
1250,0,1,-1,0,4,3,0,1,706,1,0,6,0,1,50,1
1471,0,0,-1,0,7,3,0,0,7098,1,1,6,0,1,51,1
1456,0,0,-1,0,3,3,0,2,5389,2,4,6,0,1,30,1
395,0,0,-1,0,2,3,0,1,1104,2,9,7,0,1,39,1
663,0,0,-1,0,4,3,0,1,3070,1,0,7,0,1,47,1
674,0,0,-1,0,2,3,0,1,0,0,9,7,0,1,40,1
526,0,1,-1,0,2,3,0,0,4108,1,1,7,0,1,50,1
401,0,0,-1,0,3,3,0,2,0,1,4,7,0,1,60,1
1321,0,0,-1,0,9,3,0,2,4291,2,4,7,0,1,32,1
797,0,0,-1,0,2,3,0,2,6822,1,9,7,0,1,57,1
352,0,0,-1,0,2,3,0,2,231,1,6,7,0,1,41,1
670,0,0,-1,0,1,3,0,1,3176,1,9,7,0,1,50,1
429,0,1,-1,0,3,3,0,1,-824,0,9,7,0,1,46,1
1182,0,0,-1,0,1,3,0,2,676,1,4,7,0,1,31,1
876,0,0,-1,0,1,3,0,1,651,2,9,7,0,1,36,1
895,0,0,-1,0,3,3,0,1,2657,0,9,7,0,1,45,1
341,0,0,-1,0,5,3,0,1,801,0,9,7,0,1,33,1
994,0,0,-1,0,2,3,1,1,405,1,7,8,0,1,47,1
507,0,0,-1,0,4,3,0,2,82,1,4,8,0,1,35,1
317,2,0,-1,0,4,3,0,2,179,1,4,8,0,1,38,1
512,0,0,-1,0,4,3,0,2,1047,1,4,8,0,1,33,1
809,0,0,-1,0,2,3,0,1,7138,2,9,8,0,1,44,1
523,0,0,-1,0,2,3,1,2,165,2,4,8,0,1,31,1
669,0,0,-1,0,2,3,0,2,37,2,4,8,0,1,31,1
780,0,0,-1,0,4,3,0,1,823,1,7,8,0,1,49,1
459,0,0,-1,0,2,3,0,0,1625,1,7,8,0,1,52,1
1000,0,0,-1,0,1,3,0,2,120,1,9,8,0,1,31,1
733,0,1,-1,0,3,3,1,2,2957,1,4,8,0,1,35,1
848,0,0,-1,0,1,3,0,2,2,2,4,8,0,1,31,1
1242,0,0,-1,0,3,3,0,1,1,0,9,8,0,1,36,1
922,0,0,-1,0,7,3,0,2,1795,1,4,8,0,1,39,1
1206,0,0,-1,0,4,3,0,2,4,1,4,8,0,1,46,1
856,0,0,-1,0,3,3,0,0,476,1,1,11,0,1,48,1
386,0,0,-1,0,4,3,0,2,9,1,4,11,0,1,36,1
384,0,1,-1,0,6,3,0,2,131,1,4,11,0,1,30,1
1070,0,0,-1,0,2,3,0,2,1120,2,4,11,0,1,33,1
610,0,0,-1,0,4,3,0,0,2785,1,3,11,0,1,57,1
699,0,0,-1,0,7,3,0,2,0,2,4,11,0,1,33,1
917,0,0,-1,0,4,3,0,2,43,1,4,11,0,1,35,1
608,0,0,-1,0,2,3,0,2,0,1,4,11,0,1,53,1
734,0,1,-1,0,4,3,0,1,456,1,4,11,0,1,41,1
1238,0,0,-1,0,1,3,0,1,2018,2,4,11,0,1,32,1
1242,0,0,-1,0,5,3,0,2,0,1,4,11,0,1,41,1
444,0,0,-1,0,3,3,0,1,354,2,9,11,0,1,35,1
418,0,0,-1,0,5,3,1,0,719,1,1,11,0,1,48,1
1080,0,0,-1,0,3,3,1,2,828,1,4,11,0,1,34,1
479,0,0,-1,0,1,3,0,1,2787,1,1,11,0,1,47,1
645,0,0,-1,0,2,3,0,1,2551,1,10,12,0,1,46,1
506,0,0,-1,0,2,3,0,1,2722,1,5,12,0,1,60,1
768,0,0,-1,0,2,3,0,1,1880,1,4,12,0,1,39,1
1134,0,0,-1,0,2,3,0,0,2112,1,1,12,0,1,57,1
396,0,0,-1,0,3,3,0,1,871,0,10,12,0,1,36,1
507,0,0,-1,0,2,3,0,1,850,1,4,12,0,1,30,1
439,0,0,-1,0,4,3,0,1,3243,1,9,12,0,1,33,1
1133,0,1,-1,0,4,3,0,2,1567,1,4,12,0,1,30,1
587,0,0,-1,0,2,3,0,1,12,2,9,12,1,1,36,1
696,0,0,-1,0,2,3,0,0,128,1,1,12,0,1,49,1
645,0,0,-1,0,8,3,0,1,553,1,1,12,0,1,49,1
473,0,0,-1,0,6,3,0,1,1694,0,10,12,0,1,40,1
559,0,0,-1,0,4,3,0,0,408,1,1,12,0,1,49,1
1092,0,0,-1,0,5,3,0,2,1223,1,4,12,0,1,38,1
453,0,0,-1,0,3,3,0,2,1858,2,4,12,0,1,31,1
1307,0,1,-1,0,4,3,0,2,520,1,4,12,0,1,34,1
1344,0,1,-1,0,1,3,0,2,271,1,4,12,0,1,39,1
432,0,0,-1,0,3,3,0,1,4396,1,4,12,0,1,40,1
1613,0,1,-1,0,1,3,0,1,568,1,9,12,0,1,47,1
664,0,0,-1,0,3,3,0,1,3665,2,9,12,0,1,37,1
1735,0,1,-1,0,4,3,0,1,244,2,9,12,0,1,44,1
940,0,0,-1,0,10,3,0,2,568,1,4,12,0,1,55,1
1842,0,0,-1,0,2,3,0,1,42,1,9,13,0,1,40,1
969,0,0,-1,0,2,3,0,0,309,1,5,13,0,1,54,1
823,0,0,-1,0,2,3,1,1,-180,1,9,13,0,1,35,1
618,1,0,-1,0,9,3,0,2,34646,2,9,13,0,1,32,1
526,0,0,-1,0,2,3,0,2,59,0,4,13,0,1,36,1
846,0,0,-1,0,5,3,0,2,4436,1,4,13,0,1,37,1
1149,0,1,-1,0,6,3,0,1,-242,2,9,13,0,1,37,1
665,0,0,-1,0,2,3,0,1,10052,1,6,13,0,1,50,1
641,0,0,-1,0,4,3,0,2,0,1,5,13,0,1,58,1
404,0,0,-1,0,6,3,0,1,152,0,9,13,0,1,52,1
