 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Class
0.516647979,0.579808112,0.567535735,0.61837876,0.61837876,0.999070538,0.797518117,0.809427668,0.303536853,0.781686466,0.000295914,0.000281674,0.482630029,0.0,0.070857374,0.20951498,0.20951498,0.20951498,0.233714664,0.339569923,0.035482554,0.113345819,0.187843639,0.022129744,0.848147339,0.689654728,0.689657353,0.217634211,7230000000.0,0.000464251,0.264316852,0.399575277,0.018282626,0.014596619,0.630612252,0.002329038,0.059890558,0.940109442,0.005493113,0.369637181,0.005365848,0.113081571,0.186343413,0.397226506,0.145427286,0.001499396,0.00421831,0.000141585,0.000248888,0.028548387,0.023535978,0.400556297,0.012272142,0.854807369,0.49388363,0.566524062,0.312573212,0.015393995,0.028112262,0.058652196,0.397987921,0.277097644,0.007807428,0.897298758,0.737334064,0.328122895,0.0,0.940474019,0.002326944,0.048421597,0.00015774,0.000141812,0.593993402,0.000244409,0.671612537,0.290957112,0.897298758,0.328122895,0.110933234,0.70950825,0.486448648,0.680445202,0.322377775,0.016045,0,0.823446703,0.001820055,0.623929607,0.618378694,0.841643255,0.276467901,0.026791157,0.565158396,1,0.064414179,0
0.494954419,0.563672045,0.548851652,0.61530146,0.61530146,0.999205728,0.797599738,0.809431574,0.303396426,0.781801835,0.000111127,0.0,0.456073073,0.000310031,0.0,0.182082508,0.182082508,0.182082508,0.250259998,0.253908184,0.033909585,0.133946747,0.193266551,0.022114447,0.848058003,0.689301933,0.689418473,0.217597808,0.000114004,0.00041831,0.264013023,0.24916173,0.007454579,0.001417365,0.631615663,0.045804722,0.247845935,0.752154065,0.059148355,0.409918293,0.00553037,0.131768365,0.194306613,0.456365894,0.050974513,0.001359399,0.004653804,65000000.0,0.000711108,0.034193548,0.153759382,0.517536917,0.000920387,0.804360414,0.252105479,0.998799979,0.014064485,0.001752465,0.000301088,0.247939629,0.325298903,0.278902625,0.015072244,0.96211788,0.745227073,0.365325698,0.000741763,0.934233543,0.002403325,0.008340814,0.001001303,0.00025325,0.594051155,3690000000.0,0.671573621,0.000996371,0.96211788,0.365325698,0.115087746,0.643582046,0.459342339,0.442882503,0.314930513,0.038862626,0,0.804415111,0.003388657,0.620380265,0.615300504,0.842387791,0.307997686,0.026956163,0.56583892,1,0.013137221,0
0.5600351,0.638192324,0.615022217,0.615712247,0.615308667,0.999169909,0.797796319,0.809678428,0.303815048,0.781938396,0.00014709,9730000000.0,0.474299422,10000000.0,0.052333232,0.24238338,0.24238338,0.24238338,0.262172639,0.329277782,0.028676437,0.123198437,0.217970927,0.022106845,0.848039252,0.689448827,0.689448827,0.217597111,0.000101877,0.000598631,0.264201071,0.375824299,0.023886353,0.019138801,0.630612252,0.001473659,0.040904556,0.959095444,0.006885405,0.36964501,0.005735108,0.123153712,0.211982505,0.397033586,0.103448276,0.0010652,0.005941499,0.000119994,0.000405483,0.022419355,0.026943584,0.410721151,0.008658753,0.844038415,0.385812359,0.453418842,0.12471138,0.019620329,0.018183698,0.035995542,0.371143719,0.27709774,0.011359951,0.783076746,0.736415435,0.327282174,0.0,0.950798564,0.002794335,0.016048366,0.000205986,0.000179652,0.594027241,0.000155366,0.67159761,0.112557162,0.783076746,0.327282174,0.110933234,0.66921548,0.47449356,0.607990037,0.317422641,0.012257781,0,0.848987592,0.014641469,0.62428671,0.615710491,0.842903869,0.275847792,0.026791196,0.565158583,1,0.093217211,0
0.44459611,0.505124291,0.49226404,0.627012497,0.627012497,0.998725399,0.797153728,0.809093842,0.303622414,0.781334886,0.000779853,0.000431764,0.452065457,0.000956096,0.0,0.171674181,0.171674181,0.171674181,0.20903848,0.305439627,0.005278521,0.0894064,0.161934172,0.022234803,0.848003736,0.689154634,0.689154634,0.217587017,0.000163389,0.000808123,0.263793117,0.361024179,0.020658906,0.017967228,0.629554047,0.002606261,0.065453336,0.934546664,0.005703485,0.372067379,0.005365848,0.089395346,0.164640676,0.398314361,0.050974513,0.000300285,0.021045441,2730000000.0,0.000123309,0.016129032,0.006130752,0.387123765,0.009313544,0.900882108,0.710722315,0.774959125,0.54770909,0.018274314,0.040750429,0.070999759,0.312672089,0.277060673,0.006506996,1.0,0.739915833,0.328589253,0.0,0.918450345,0.002167199,0.034772501,0.000878108,0.000812917,0.594345572,0.001622989,0.672033205,0.223628366,1.0,0.328589253,0.110933234,0.844160515,0.534855252,0.503090086,0.338742336,0.014191406,0,0.783171279,0.000671602,0.624151272,0.627013982,0.839277572,0.276669321,0.026582329,0.563917434,1,0.058924625,0
0.5942573,0.647732229,0.628299159,0.614249269,0.614249269,0.99920723,0.797732129,0.809566979,0.303624831,0.781819379,9270000000.0,2330000000.0,0.478619058,0.000191019,0.217329689,0.194639922,0.194639922,0.194639922,0.256310863,0.335997736,0.0369194,0.137610944,0.216690517,0.022141786,0.848087049,0.689584728,0.689584728,0.21761002,6040000000.0,0.000535122,0.264560847,0.396361909,0.014660173,0.010322064,0.630654375,0.003178034,0.076155637,0.923844363,0.005480905,0.371073156,0.005365848,0.137606462,0.215798205,0.398911877,0.15892054,0.001188967,0.005316437,9820000000.0,0.000314703,0.036451613,0.021215281,0.409364329,0.008891376,0.837870482,0.486141465,0.540418421,0.133893395,0.012756203,0.010157397,0.069623923,0.384664822,0.277092096,0.005267372,0.8482297,0.73678694,0.328657222,0.0,0.954589686,0.002893009,0.017950489,0.000124965,0.000116955,0.593970617,8890000000.0,0.671595702,0.275409849,0.8482297,0.328657222,0.110933234,0.688537583,0.474132831,0.676014613,0.32030963,0.020002797,0,0.86564485,0.001148895,0.624315145,0.614246425,0.844401049,0.277083707,0.026801343,0.565206502,1,0.050525753,0
0.489591966,0.55527693,0.53787676,0.603294945,0.603294945,0.998988615,0.79749031,0.80938965,0.303659636,0.781645062,0.000135873,7050000000.0,0.460921131,0.000144014,0.203866788,0.20256205,0.20256205,0.20256205,0.224543821,0.317146495,0.028086574,0.098851885,0.179633953,0.022112171,0.848131528,0.689379376,0.689379376,0.217588298,625000000.0,0.000415815,0.263953967,0.372601617,0.013533811,0.013229784,0.630791359,0.004258656,0.093871875,0.906128125,0.006170085,0.372426373,0.007973823,0.098848665,0.180114622,0.394849837,0.101949025,0.002580828,0.002450719,0.002363382,0.000347232,0.024193548,0.028712013,0.394608896,0.010538331,0.809704272,0.39564697,0.386962563,0.2229196,0.013392758,0.021728734,0.054081111,0.339888715,0.276993209,0.000717959,0.535086499,0.735503235,0.328272782,0.00752501,0.940757588,0.002376568,0.016248721,0.000145412,0.000154989,0.593975063,0.000235649,0.671552391,0.151489785,0.535086499,0.328272782,0.114985028,0.618567178,0.452769936,0.562203854,0.311231638,0.021655821,0,0.809896189,0.001810798,0.62414006,0.603296485,0.840988869,0.27786749,0.026837307,0.565369244,1,0.040613723,0
0.525520402,0.582806367,0.565180149,0.601334698,0.601334698,0.999032754,0.79745448,0.809357752,0.303504707,0.781618676,6010000000.0,2600000000.0,0.466696862,0.00039604,0.276444984,0.20871434,0.20871434,0.20871434,0.239765529,0.335962368,0.104904941,0.130445403,0.203811102,0.022138926,0.848108424,0.68966777,0.689669241,0.217625102,0.000114961,0.000685996,0.264456722,0.389581238,0.010917907,0.009924678,0.63071773,0.007375592,0.132115972,0.867884028,0.007017941,0.370452466,0.005365848,0.13045744,0.197126914,0.401840511,0.356821589,0.001410122,0.00448473,0.001442028,0.002336822,0.083870968,0.096717242,0.415187354,0.006118604,0.833873404,0.682180913,0.6790571,0.296613047,0.01063831,0.013464523,0.116674639,0.354025187,0.277016825,0.001076626,0.836108243,0.738135211,0.331740376,0.001878065,0.939730532,0.002389748,0.025777803,8430000000.0,9050000000.0,0.593944824,0.000111524,0.671604936,0.073419165,0.836108243,0.331740376,0.11310039,0.755235191,0.480860549,0.621980671,0.333484721,0.026774776,0,0.820065868,0.001273806,0.624147571,0.601333374,0.842058978,0.280128341,0.026815383,0.565271322,1,0.028003368,0
0.534149076,0.570704317,0.595963381,0.611121521,0.611121521,0.999054593,0.797711793,0.809642364,0.303908586,0.781928712,0.00019531,4260000000.0,0.474933528,0.00030303,0.0,0.199359488,0.199359488,0.199359488,0.23106741,0.331753555,0.010269673,0.099666151,0.182194773,0.022011316,0.847945622,0.689316417,0.689316417,0.217584166,7010000000.0,0.000463528,0.263870045,0.387243396,0.005110124,0.005239636,0.631030054,0.004874201,0.102790459,0.897209541,0.005024594,0.375036626,0.006067198,0.09967919,0.181223136,0.395806399,0.03898051,0.000497094,0.012747153,0.000898616,2570000000.0,0.015322581,0.006119002,0.393851338,0.03088772,0.743774569,0.15586263,0.152792815,0.061042657,0.005131158,0.005738675,0.056090574,0.361630158,0.276903537,0.000303498,0.507942676,0.731487811,0.328450314,0.034573461,0.946584706,0.002511083,0.012511126,0.000163363,0.000173101,0.593895773,0.000176851,0.671569622,0.759927004,0.507942676,0.328450314,0.118829443,0.64173428,0.458981916,0.635255373,0.314395213,0.055821426,0,0.816544487,0.001025017,0.623803411,0.611118667,0.841504877,0.278314247,0.02694365,0.565793821,1,0.03687754,0
0.536830303,0.619548626,0.608704963,0.616814886,0.616814886,0.999079551,0.797475785,0.809411784,0.30344404,0.781677624,0.000261801,0.00013464,0.455376899,0.0,0.0,0.203615524,0.203615524,0.203615524,0.242507327,0.311947372,0.055598409,0.126048367,0.190329141,0.022150715,0.848140786,0.689589172,0.689589172,0.217615233,0.000118695,0.000689614,0.264761328,0.366566074,0.025734085,0.013091915,0.630612252,0.001938737,0.051606857,0.948393143,0.015558096,0.369637181,0.005365848,0.125995408,0.188153231,0.403551338,0.302848576,0.001442586,0.004381407,7470000000.0,0.007934905,0.051290323,0.015337162,0.398012257,0.000340339,0.909763991,0.456416675,0.757937657,0.106788823,0.014956302,0.01008829,0.055815942,0.322928399,0.277251084,0.02816535,0.982256217,0.739911252,0.327965977,0.0,0.948482963,0.002316825,0.081877718,0.000117107,7070000000.0,0.593983587,479000000.0,0.671567668,0.021587745,0.982256217,0.327965977,0.110933234,0.629574963,0.45301715,0.53333843,0.313052137,0.011366245,0,0.837597588,0.000260244,0.623845737,0.616815133,0.842386426,0.276185119,0.026791157,0.565158396,1,0.074602665,0
0.621995808,0.635194069,0.670699716,0.624475706,0.624475706,0.999366686,0.79787047,0.809767223,0.303532744,0.782061063,9710000000.0,8590000000.0,0.539813627,0.000847085,0.002631845,0.201340019,0.201340019,0.201340019,0.250259998,0.339110137,0.016198557,0.125885514,0.198538827,0.022098881,0.84804591,0.689416742,0.689416742,0.217595449,67200000.0,0.000474108,0.264082958,0.387811557,0.038001129,0.033493993,0.630708826,0.00113169,0.032469692,0.967530308,0.005323147,0.370214256,0.005383519,0.12579999,0.197549204,0.395246395,0.07946027,0.001688089,0.003746099,0.000187825,9080000000.0,0.019032258,0.039939486,0.445975894,0.055312676,0.8403404,0.368191541,0.38499947,0.190100471,0.03498367,0.051551733,0.019132811,0.463052122,0.277024114,0.00813411,0.511969097,0.73609969,0.326745016,0.003580184,0.953555647,0.003228888,0.010092556,0.000194374,0.000191575,0.594035006,0.000263551,0.671594191,0.435887495,0.511969097,0.326745016,0.112407542,0.663360193,0.473814914,0.706430276,0.31671567,0.007628902,0,0.854999476,0.507406396,0.623273517,0.624471122,0.843126922,0.275600052,0.026818523,0.565285589,1,0.115593558,0
0.661872959,0.71353031,0.710048718,0.613752,0.613752,0.999179268,0.797641378,0.809530915,0.303524768,0.781804642,0.000112746,0.000121057,0.465552788,0.000236024,0.089786416,0.342168472,0.342168472,0.342168472,0.45220762,0.359270001,0.222136516,0.321553619,0.380507645,0.022171022,0.848094189,0.689542025,0.689542025,0.217608609,0.000134363,0.000599005,0.265282732,0.38568794,0.012265796,0.010748771,0.630620813,0.008215468,0.140097349,0.859902651,0.039055236,0.370539698,0.005365848,0.321535004,0.378259558,0.413812275,0.290854573,0.000612744,0.010328883,0.000219734,0.023597434,0.065806452,0.126745296,0.484272178,0.000615334,0.884201406,0.891467359,0.962684159,0.160168702,0.010995718,0.005762316,0.147342023,0.353164196,0.277086321,0.003633653,1.0,0.742393794,0.333555889,0.0,0.969118315,0.002718687,0.028724168,0.000166188,0.000158852,0.593977235,777000000.0,0.671579614,0.004367184,1.0,0.333555889,0.110933234,0.662443188,0.46281849,0.62142075,0.318019344,0.023870027,0,0.878146198,0.00499504,0.624228628,0.613751144,0.847267317,0.280736933,0.026793614,0.565170085,1,0.026217312,0
0.518354214,0.581225469,0.563627603,0.59551161,0.59551161,0.998980527,0.797400527,0.80932312,0.303519692,0.781582045,1900000000.0,25500000.0,0.462071916,0.000876088,0.158821743,0.216805023,0.216805023,0.216805023,0.237874634,0.320860154,0.297200417,0.122791304,0.191760187,0.022096257,0.848023312,0.689441267,0.689441267,0.217598349,6520000000.0,0.000462779,0.264034004,0.376345889,0.008012455,0.001833467,0.632482774,0.009828651,0.153429876,0.846570124,0.007593328,0.378878195,0.010869406,0.122510463,0.190762386,0.406765333,0.653673163,0.006312073,0.001001635,0.000223747,0.007145121,0.15983871,0.312304099,0.412688542,0.005705634,0.79724376,0.305808134,0.677293672,0.06050964,0.003480805,0.002040854,0.157197899,0.342663441,0.27810202,0.012051343,0.976137193,0.735917006,0.33477717,0.0,0.937318941,0.0023537,0.02400099,289000000.0,105000000.0,0.593922052,1010000000.0,0.671575376,0.047710201,0.976137193,0.33477717,0.110933234,0.666770654,0.463238463,0.574568499,0.319174685,0.036235209,0,0.813337263,0.013413589,0.623300998,0.595507951,0.841710504,0.281906779,0.027615538,0.567366594,1,0.023629147,0
0.50397309,0.56694287,0.551100166,0.605420949,0.605420949,0.998999708,0.797557129,0.809443162,0.303753173,0.781709764,0.000158769,2850000000.0,0.459418065,0.000323032,0.184229173,0.168176647,0.168176647,0.168176647,0.223787463,0.31509514,0.01450459,0.097793339,0.179182044,0.022095562,0.848074838,0.689888068,0.689888068,0.217649014,7080000000.0,0.000471887,0.265258643,0.370803994,0.012842394,0.01129276,0.631057451,0.00637157,0.121474136,0.878525864,0.006749866,0.375381081,0.007472945,0.097822724,0.178199231,0.400649498,0.085457271,0.000531586,0.011887267,9900000000.0,0.000473568,0.02483871,0.029563915,0.395784808,0.00789901,0.854452913,0.658586666,0.715749511,0.097750669,0.011437745,0.004934538,0.104869963,0.335816288,0.277086762,0.003980233,0.81512598,0.739201856,0.330875172,0.002001553,0.92546745,0.002408945,0.017617967,0.000350758,0.000328395,0.594046573,0.000128372,0.671589053,0.088768026,0.81512598,0.330875172,0.113219396,0.65943619,0.462715922,0.545438186,0.317178908,0.02281013,0,0.814412043,0.000520482,0.624345169,0.605416761,0.841492369,0.279399657,0.026915666,0.565689506,1,0.03074795,0
0.463169697,0.483482338,0.505648054,0.593659465,0.594358523,0.998764454,0.797054123,0.8090001,0.303366213,0.781314535,0.000216703,0.000207987,0.46551756,0.000256026,0.0,0.184273735,0.184273735,0.184273735,0.195329489,0.324786022,0.017136289,0.079553782,0.148150938,0.021939981,0.847846476,0.688917687,0.688917716,0.217543948,6470000000.0,0.000406482,0.262286407,0.373709996,0.003781579,0.00294827,0.630249928,0.009849625,0.153581038,0.846418962,0.005063637,0.378084159,0.005365848,0.07961633,0.148932961,0.396425351,0.058470765,0.000917087,0.006903,0.000182857,7110000000.0,0.020806452,0.029296594,0.372797992,0.076008838,0.725478932,0.129552275,0.165863532,0.020228,0.002934127,0.001326549,0.080614857,0.346869412,0.276745484,0.002545486,0.493522668,0.729770599,0.330597638,0.047740423,0.921761582,0.002003256,0.021983967,0.000109409,8920000000.0,0.593869355,3780000000.0,0.67142635,0.605769178,0.493522668,0.330597638,0.126881544,0.541884,0.442491195,0.59547025,0.29501291,0.074071513,0,0.766762763,0.1267352,0.620431187,0.593655881,0.837234409,0.281922219,0.026716223,0.564773824,1,0.023600579,0
0.547603958,0.591637593,0.598479576,0.609809885,0.609809885,0.999036221,0.797479243,0.809398634,0.30354072,0.781662045,0.00019265,0.00018965,0.462699311,0.0,0.016600871,0.19143736,0.19143736,0.19143736,0.234754656,0.320506472,0.046644585,0.11163586,0.188596822,0.02219136,0.848323433,0.68976567,0.68976567,0.217635432,0.000137622,0.000614077,0.264772206,0.378665102,0.012673283,0.008831709,0.630612252,0.005633829,0.112736947,0.887263053,0.005996448,0.370224321,0.005365848,0.111632224,0.185642108,0.404678044,0.236881559,0.001245777,0.005079051,0.000123624,0.000727751,0.048548387,0.035362719,0.400850275,0.006830194,0.860823518,0.564769959,0.76915614,0.207122886,0.008998121,0.009611213,0.114126773,0.344422479,0.277258453,0.009840411,0.955673801,0.73928336,0.331047377,0.00055342,0.940417802,0.002347145,0.039698945,0.000164476,0.00012307,0.593978566,0.000124338,0.671587993,0.140392268,0.955673801,0.331047377,0.111580021,0.676755821,0.466852864,0.578455257,0.319667562,0.023111027,0,0.823188122,0.002673773,0.623904209,0.609809743,0.842081416,0.27886494,0.026791157,0.565158396,1,0.033370156,0
0.45941598,0.534016572,0.511376412,0.61107828,0.610948558,0.998936619,0.797392365,0.809318433,0.303597519,0.781493343,0.0003106,0.0,0.459624401,0.000220022,0.000404899,0.177995028,0.177995028,0.177995028,0.212347547,0.315767136,0.006669994,0.094454849,0.170219176,0.022098707,0.848119399,0.69610421,0.69610421,0.217518396,6520000000.0,0.000452722,0.263976502,0.373076636,0.007899507,0.006061234,0.633500911,0.003785371,0.086495148,0.913504852,0.005962661,0.373312114,0.005365848,0.094500627,0.169210467,0.39589884,0.037481259,0.001927506,0.00327901,3590000000.0,0.000118014,0.014677419,0.009805678,0.391149002,0.010610108,0.773288764,0.26665955,0.341308458,0.024507768,0.006016565,0.001601831,0.080887465,0.336025699,0.277490748,0.005216323,0.873047161,0.733247098,0.329199748,0.0,0.931605812,0.002237484,0.016141556,0.000378191,0.000300589,0.593979173,7180000000.0,0.671565294,0.161128248,0.873047161,0.329199748,0.110933234,0.639835657,0.458381273,0.551340431,0.314157611,0.036737168,0,0.796656657,0.008181712,0.623733454,0.611075408,0.840086784,0.277524416,0.02921692,0.568668222,1,0.04427985,0
0.504850583,0.565525512,0.548691043,0.60973061,0.60973061,0.999144026,0.797596279,0.80945527,0.303519934,0.78172408,835000000.0,1870000000.0,0.463205925,0.000184018,0.273914364,0.19105811,0.19105811,0.19105811,0.226340172,0.318667327,0.016788421,0.109518769,0.183023273,0.022053463,0.84800016,0.689248524,0.689248524,0.217576245,5780000000.0,0.000447981,0.263361074,0.370077493,0.015183104,0.015231064,0.630644786,0.001946945,0.051758019,0.948241981,0.007176478,0.370507266,0.006203081,0.109531487,0.182037554,0.397100572,0.083958021,0.000460572,0.013713778,0.079159837,0.000457681,0.020483871,0.064518309,0.431356143,0.017531531,0.81295165,0.391448185,0.375124849,0.06965393,0.015315797,0.007834074,0.046805716,0.34514703,0.276975096,112000000.0,0.819823897,0.735051859,0.327678273,0.0,0.942013305,0.00256047,0.010937643,0.000168627,0.000182617,0.593989886,8690000000.0,0.671567287,0.095052288,0.819823897,0.327678273,0.110933234,0.637732281,0.456846944,0.572483454,0.313976583,0.019317022,0,0.81711876,0.0008855,0.624585527,0.609727798,0.841233652,0.276190826,0.026798515,0.565193237,1,0.074359306,0
0.4571735,0.517335369,0.51357139,0.594293662,0.594293662,0.998886125,0.797269104,0.809242527,0.303487788,0.781501904,9390000000.0,419000000.0,0.461134177,0.000172017,0.0,0.192153723,0.192153723,0.192153723,0.207147584,0.317181863,0.026165736,0.086149336,0.159523989,0.021958012,0.847410281,0.688889064,0.688889064,0.21752199,626000000.0,0.000439546,0.263475301,0.374296785,0.006452398,0.00542055,0.629932809,0.008096919,0.139008979,0.860991021,0.006311742,0.376000653,0.005365848,0.086203527,0.158615489,0.398066512,0.085457271,0.000789263,0.00801479,0.000348708,0.000294278,0.026290323,0.026379566,0.385382511,0.010314002,0.755384315,0.200460288,0.22866834,0.047050129,0.005541057,0.003742878,0.066373076,0.340301715,0.27799441,0.002708584,0.446681795,0.732294999,0.329483156,0.030891618,0.931303121,0.002103831,0.012262279,9940000000.0,9160000000.0,0.593920503,5930000000.0,0.671573838,0.135288055,0.446681795,0.329483156,0.123710876,0.644509482,0.459563602,0.56300213,0.314843989,0.044672794,0,0.786886024,0.012765563,0.623575912,0.594288619,0.839249055,0.280651322,0.026681632,0.564575775,1,0.026446549,0
0.556086384,0.62003925,0.60372611,0.620965998,0.620965998,0.999209426,0.797789402,0.809644447,0.303720302,0.781923379,0.000198317,0.000122076,0.60672018,0.000480048,0.125113878,0.188108381,0.188108381,0.188108381,0.244492767,0.356546651,0.018830255,0.117010015,0.197710326,0.022009277,0.84795881,0.689239955,0.689239955,0.217575339,3880000000.0,0.000394379,0.262387424,0.404679408,0.0194015,0.007296438,0.630649238,0.000645638,0.019409257,0.980590743,0.010362618,0.369637181,0.005365848,0.117014347,0.196727245,0.395653671,0.094452774,0.003921966,0.00161218,8730000000.0,0.001261838,0.020806452,0.017904616,0.406775062,0.001806443,0.797306097,0.139616009,0.243286273,0.060950313,0.010917202,0.013316054,0.023863949,0.77629738,0.27729567,0.022247853,0.998421349,0.733992155,0.326851809,0.0,0.953747017,0.002622701,0.027803094,75500000.0,4370000000.0,0.593957052,5730000000.0,0.67156968,0.046864617,0.998421349,0.326851809,0.110933234,0.639324114,0.45530501,0.890922481,0.314204695,0.015116801,0,0.859884509,0.000763996,0.623812392,0.620965191,0.843225719,0.275247256,0.026801235,0.565205999,1,0.181269834,0
