age,job,balance,contact,day,month,duration,pdays,deposit
60,4,0,0,7,1,401,-1,1
32,4,4291,0,7,1,1321,-1,1
57,9,6822,0,7,1,797,-1,1
41,6,231,0,7,1,352,-1,1
50,9,3176,0,7,1,670,-1,1
46,9,-824,0,7,1,429,-1,1
31,4,676,0,7,1,1182,-1,1
36,9,651,0,7,1,876,-1,1
45,9,2657,0,7,1,895,-1,1
33,9,801,0,7,1,341,-1,1
47,7,405,0,8,1,994,-1,1
35,4,82,0,8,1,507,-1,1
38,4,179,2,8,1,317,-1,1
33,4,1047,0,8,1,512,-1,1
44,9,7138,0,8,1,809,-1,1
31,4,165,0,8,1,523,-1,1
31,4,37,0,8,1,669,-1,1
49,7,823,0,8,1,780,-1,1
52,7,1625,0,8,1,459,-1,1
31,9,120,0,8,1,1000,-1,1
35,4,2957,0,8,1,733,-1,1
31,4,2,0,8,1,848,-1,1
36,9,1,0,8,1,1242,-1,1
39,4,1795,0,8,1,922,-1,1
46,4,4,0,8,1,1206,-1,1
48,1,476,0,11,1,856,-1,1
36,4,9,0,11,1,386,-1,1
30,4,131,0,11,1,384,-1,1
33,4,1120,0,11,1,1070,-1,1
57,3,2785,0,11,1,610,-1,1
33,4,0,0,11,1,699,-1,1
35,4,43,0,11,1,917,-1,1
53,4,0,0,11,1,608,-1,1
41,4,456,0,11,1,734,-1,1
32,4,2018,0,11,1,1238,-1,1
41,4,0,0,11,1,1242,-1,1
35,9,354,0,11,1,444,-1,1
48,1,719,0,11,1,418,-1,1
34,4,828,0,11,1,1080,-1,1
47,1,2787,0,11,1,479,-1,1
46,10,2551,0,12,1,645,-1,1
60,5,2722,0,12,1,506,-1,1
39,4,1880,0,12,1,768,-1,1
57,1,2112,0,12,1,1134,-1,1
36,10,871,0,12,1,396,-1,1
30,4,850,0,12,1,507,-1,1
33,9,3243,0,12,1,439,-1,1
30,4,1567,0,12,1,1133,-1,1
36,9,12,0,12,1,587,-1,1
49,1,128,0,12,1,696,-1,1
49,1,553,0,12,1,645,-1,1
40,10,1694,0,12,1,473,-1,1
49,1,408,0,12,1,559,-1,1
38,4,1223,0,12,1,1092,-1,1
31,4,1858,0,12,1,453,-1,1
34,4,520,0,12,1,1307,-1,1
39,4,271,0,12,1,1344,-1,1
40,4,4396,0,12,1,432,-1,1
47,9,568,0,12,1,1613,-1,1
37,9,3665,0,12,1,664,-1,1
44,9,244,0,12,1,1735,-1,1
55,4,568,0,12,1,940,-1,1
40,9,42,0,13,1,1842,-1,1
54,5,309,0,13,1,969,-1,1
35,9,-180,0,13,1,823,-1,1
32,9,34646,1,13,1,618,-1,1
36,4,59,0,13,1,526,-1,1
37,4,4436,0,13,1,846,-1,1
37,9,-242,0,13,1,1149,-1,1
50,6,10052,0,13,1,665,-1,1
58,5,0,0,13,1,641,-1,1
52,9,152,0,13,1,404,-1,1
31,4,156,0,13,1,657,-1,1
40,4,66,0,13,1,737,-1,1
34,4,9827,0,13,1,871,-1,1
53,7,6170,0,13,1,838,-1,1
43,4,2383,0,13,1,379,-1,1
30,9,635,0,13,1,851,-1,1
34,9,16,0,13,1,990,-1,1
48,0,362,0,13,1,529,-1,1
33,4,191,0,13,1,1148,-1,1
37,4,455,0,13,1,904,-1,1
57,9,3043,0,14,1,707,-1,1
55,5,3334,0,14,1,632,-1,1
34,9,8029,0,14,1,593,-1,1
44,2,624,1,14,1,552,-1,1
35,4,331,0,14,1,857,-1,1
34,3,2929,0,14,1,518,-1,1
49,7,1314,0,14,1,834,-1,1
30,9,289,0,14,1,1184,-1,1
32,4,20,0,14,1,1151,-1,1
56,1,8163,0,14,1,1231,-1,1
50,4,1200,0,14,1,904,-1,1
32,9,1732,0,14,1,1871,-1,1
45,9,0,0,18,1,773,-1,1
52,4,576,0,18,1,762,-1,1
60,1,493,0,18,1,671,-1,1
47,4,682,0,18,1,638,-1,1
32,9,0,0,18,1,594,-1,1
55,1,3485,0,18,1,625,-1,1
36,4,2944,0,18,1,882,-1,1
46,9,1353,0,18,1,528,-1,1
55,4,0,0,18,1,309,-1,1
30,4,1541,0,18,1,471,-1,1
54,1,548,0,18,1,520,-1,1
31,4,254,0,18,1,1576,-1,1
46,9,4414,0,18,1,504,-1,1
61,4,985,0,18,1,998,-1,1
58,5,1241,0,18,1,194,-1,1
38,9,3278,0,19,1,645,-1,1
49,9,412,0,19,1,1293,-1,1
43,4,483,0,19,1,950,-1,1
52,4,7135,0,19,1,1032,-1,1
33,6,61,0,19,1,836,-1,1
33,4,1412,2,19,1,480,-1,1
53,4,15,0,20,1,921,-1,1
40,0,27,0,20,1,467,-1,1
44,6,1196,0,20,1,552,-1,1
42,9,19,0,20,1,875,-1,1
33,4,432,1,20,1,588,-1,1
53,9,988,0,20,1,1408,-1,1
60,0,1614,0,20,1,921,-1,1
33,9,163,0,20,1,627,-1,1
37,9,247,0,20,1,625,-1,1
45,0,236,0,20,1,703,-1,1
34,9,666,0,21,1,1503,-1,1
56,9,73,0,21,1,644,-1,1
57,9,96,0,21,1,913,-1,1
32,4,46,0,21,1,788,-1,1
50,7,1501,0,21,1,946,-1,1
30,7,-477,0,21,1,1532,-1,1
56,0,1694,0,21,1,793,-1,1
55,1,196,0,21,1,81,-1,1
34,6,462,0,21,1,1877,-1,1
52,4,1227,0,22,1,1123,-1,1
32,4,522,0,22,1,576,-1,1
31,6,94,0,22,1,579,-1,1
44,9,267,0,22,1,520,-1,1
33,4,4570,0,22,1,1258,-1,1
53,1,25,0,22,1,528,-1,1
46,4,0,0,22,1,686,-1,1
46,2,1920,0,22,1,604,-1,1
59,0,1575,0,22,1,1241,-1,1
51,10,234,0,22,1,735,-1,1
57,5,3518,0,25,1,626,-1,1
43,9,136,0,25,1,363,-1,1
48,4,830,0,25,1,961,-1,1
33,3,2054,0,25,1,472,-1,1
59,1,-546,0,25,1,1152,-1,1
58,1,5188,0,25,1,606,-1,1
32,4,1882,0,25,1,497,-1,1
44,4,792,0,25,1,630,-1,1
47,1,162,0,25,1,366,-1,1
34,9,1035,0,25,1,1374,-1,1
51,5,746,0,25,1,372,-1,1
60,11,17297,0,26,1,664,-1,1
46,0,22,0,26,1,388,-1,1
41,9,231,0,26,1,428,-1,1
34,6,296,0,27,1,609,-1,1
31,9,0,0,27,1,581,-1,1
37,4,40,0,27,1,1033,-1,1
59,5,2396,0,27,1,1040,-1,1
55,7,2944,0,27,1,672,-1,1
33,4,7084,0,27,1,512,-1,1
30,9,569,0,27,1,976,-1,1
36,4,0,1,27,1,645,-1,1
44,4,1138,0,27,1,523,-1,1
36,9,54,0,27,1,1642,-1,1
33,4,2637,0,28,1,583,-1,1
36,9,2473,0,28,1,965,-1,1
53,1,5603,0,28,1,2372,-1,1
47,0,225,0,28,1,1126,-1,1
39,4,-17,0,28,1,908,-1,1
35,9,3490,0,29,1,643,-1,1
32,4,769,0,29,1,695,-1,1
46,9,-90,1,17,10,270,-1,1
30,6,1785,2,17,10,235,-1,1
36,6,-103,1,17,10,3253,-1,1
47,0,555,1,17,10,478,-1,1
52,9,5303,2,19,10,133,-1,1
43,4,1258,2,20,10,312,-1,1
44,9,1679,1,20,10,718,-1,1
30,1,1664,1,20,10,2016,-1,1
32,0,8749,2,21,10,294,-1,1
42,0,-247,1,21,10,519,166,1
33,7,3444,1,21,10,144,91,1
45,0,5346,2,21,10,187,-1,1
45,1,1144,2,22,10,676,-1,1
28,8,2351,1,22,10,157,-1,1
32,9,5514,1,22,10,181,-1,1
28,6,123,1,22,10,313,-1,1
44,0,429,1,23,10,80,-1,1
51,2,5254,2,23,10,134,-1,1
56,9,589,2,23,10,518,147,1
40,9,568,2,24,10,112,-1,1
49,0,10250,1,24,10,97,-1,1
50,4,3537,2,24,10,305,-1,1
58,0,1947,1,26,10,228,-1,1
37,0,1967,1,27,10,376,-1,1
27,2,2329,1,27,10,131,-1,1
47,4,12026,1,27,10,251,-1,1
39,0,1757,1,28,10,125,-1,1
43,4,107,1,28,10,135,-1,1
34,9,1012,1,28,10,540,-1,1
35,4,0,1,29,10,171,-1,1
58,4,372,2,29,10,11,-1,1
35,4,7506,2,30,10,248,-1,1
42,9,314,2,30,10,234,-1,1
43,5,860,1,30,10,132,-1,1
34,3,0,2,30,10,154,-1,1
35,1,3623,1,30,10,160,-1,1
38,0,2470,1,31,10,227,-1,1
39,1,1307,1,31,10,158,-1,1
58,5,3237,1,31,10,615,-1,1
60,4,5041,1,4,9,399,-1,1
56,9,6619,1,4,9,465,-1,1
31,4,1331,2,5,9,268,-1,1
37,7,1970,1,5,9,253,-1,1
59,5,1026,2,5,9,669,-1,1
49,4,249,1,6,9,234,-1,1
30,4,12857,0,6,9,150,-1,1
31,9,2807,2,8,9,154,-1,1
40,1,5060,2,9,9,299,-1,1
43,0,2271,1,10,9,524,-1,1
48,4,1,1,10,9,248,-1,1
34,4,676,1,11,9,486,-1,1
28,6,160,2,11,9,158,-1,1
34,0,899,2,12,9,114,170,1
47,1,1230,1,12,9,378,-1,1
59,3,0,1,13,9,494,-1,1
32,1,700,2,13,9,90,-1,1
31,2,0,1,13,9,160,-1,1
27,8,67,1,14,9,239,-1,1
35,10,127,1,14,9,162,-1,1
32,1,2089,0,14,9,132,-1,1
57,1,3585,1,14,9,172,-1,1
58,4,4152,1,14,9,160,-1,1
30,9,816,2,14,9,179,-1,1
37,4,5447,0,17,9,1789,-1,1
44,9,275,0,17,9,1077,-1,1
57,1,1540,0,17,9,564,-1,1
34,1,751,0,17,9,1303,-1,1
54,10,380,0,17,9,696,-1,1
55,5,1504,0,17,9,761,-1,1
59,4,1783,0,17,9,540,-1,1
53,5,2269,0,17,9,1091,150,1
37,9,5115,0,17,9,1210,171,1
45,2,781,0,17,9,652,126,1
49,9,-188,0,17,9,454,-1,1
31,1,761,1,18,9,514,-1,1
31,0,19,0,18,9,1978,-1,1
35,9,4508,0,18,9,854,-1,1
37,2,66,0,18,9,1164,-1,1
48,4,2266,0,18,9,676,-1,1
39,9,4646,0,18,9,486,-1,1
34,4,1494,0,18,9,596,182,1
49,4,1050,0,18,9,924,-1,1
41,4,0,0,18,9,897,-1,1
46,4,0,0,18,9,1855,-1,1
54,4,2171,1,18,9,1034,-1,1
38,9,3234,0,18,9,578,-1,1
39,2,11887,0,18,9,1181,-1,1
46,4,0,0,18,9,716,110,1
58,4,5037,0,18,9,1437,-1,1
32,6,386,0,18,9,482,-1,1
30,0,8781,0,18,9,898,-1,1
51,2,538,0,18,9,1122,-1,1
30,4,5561,0,19,9,511,-1,1
35,4,859,0,19,9,1554,-1,1
30,7,0,0,19,9,686,-1,1
30,6,-617,0,19,9,925,-1,1
43,4,1429,0,19,9,1015,198,1
47,4,4189,0,19,9,489,-1,1
51,5,580,0,19,9,694,-1,1
32,7,2615,0,19,9,853,-1,1
53,10,587,0,19,9,561,-1,1
33,9,149,0,19,9,424,182,1
40,1,3,0,19,9,998,-1,1
42,1,807,0,19,9,1057,-1,1
46,10,3354,0,19,9,522,174,1
32,6,1249,0,19,9,472,-1,1
38,1,190,1,19,9,623,175,1
32,9,550,0,19,9,337,-1,1
30,2,12737,0,19,9,589,-1,1
35,9,0,0,19,9,644,-1,1
36,0,1207,0,19,9,1792,-1,1
43,6,347,0,19,9,1468,-1,1
42,4,3713,0,19,9,709,-1,1
40,4,3352,0,19,9,639,27,1
32,1,254,0,19,9,1720,-1,1
32,9,4654,0,20,9,276,128,1
41,1,-386,0,20,9,477,-1,1
34,1,3043,0,20,9,670,-1,1
40,7,1547,0,20,9,405,-1,1
32,7,945,0,20,9,531,-1,1
32,9,6402,0,20,9,628,-1,1
36,6,1295,0,20,9,1192,-1,1
45,9,6993,0,20,9,283,-1,1
47,6,4420,0,20,9,454,-1,1
35,4,141,0,20,9,728,-1,1
36,7,11462,0,20,9,993,-1,1
33,9,6843,0,20,9,755,100,1
30,1,501,0,20,9,994,177,1
32,7,5806,0,20,9,1503,-1,1
45,2,20138,0,20,9,871,-1,1
47,7,1315,0,20,9,329,-1,1
46,9,0,0,20,9,531,167,1
39,10,7,0,20,9,931,-1,1
30,7,3929,0,20,9,593,-1,1
45,6,7,0,20,9,691,-1,1
43,1,699,0,20,9,1258,122,1
53,1,421,0,20,9,677,-1,1
43,9,4333,0,20,9,1490,-1,1
54,4,300,0,20,9,562,-1,1
30,1,7773,0,20,9,705,-1,1
30,0,1794,0,20,9,1035,-1,1
36,4,2032,0,20,9,736,-1,1
33,4,3401,0,20,9,253,-1,1
38,2,1110,0,20,9,888,183,1
37,9,3068,0,20,9,370,195,1
32,7,983,0,20,9,500,133,1
59,9,2396,0,20,9,488,-1,1
59,5,6888,1,20,9,1025,-1,1
46,0,2087,0,20,9,768,-1,1
32,1,121,0,20,9,758,-1,1
52,2,3469,0,20,9,653,-1,1
45,1,5461,0,20,9,841,-1,1
52,1,7119,1,20,9,871,-1,1
31,1,-35,0,20,9,952,-1,1
31,10,314,0,20,9,1341,178,1
39,9,18508,0,20,9,1598,-1,1
35,1,5639,0,20,9,945,-1,1
33,7,2918,0,20,9,1059,-1,1
50,1,12519,0,21,9,615,34,1
36,4,4069,0,21,9,517,-1,1
34,0,4254,0,21,9,714,-1,1
46,1,219,0,21,9,729,-1,1
47,9,0,0,21,9,591,10,1
39,0,2263,1,21,9,1158,-1,1
31,6,2589,0,21,9,614,-1,1
41,4,1982,0,21,9,558,-1,1
59,4,7049,0,21,9,530,163,1
39,4,1968,0,21,9,648,-1,1
48,3,7195,0,21,9,609,-1,1
50,0,4117,0,21,9,530,-1,1
31,0,3950,0,21,9,529,-1,1
30,7,495,0,21,9,641,-1,1
31,4,8629,0,21,9,957,184,1
30,9,455,0,21,9,758,-1,1
34,1,4536,0,21,9,963,-1,1
53,1,1777,0,21,9,796,154,1
34,1,3527,0,21,9,1022,-1,1
57,4,372,0,21,9,553,-1,1
41,7,92,0,21,9,372,-1,1
40,0,72,0,21,9,849,-1,1
37,0,1533,0,21,9,555,-1,1
31,4,4148,0,21,9,316,99,1
58,4,96,0,21,9,850,-1,1
39,10,2245,0,21,9,749,-1,1
47,9,834,0,21,9,902,133,1
44,4,4119,1,21,9,1074,-1,1
45,9,-525,0,21,9,980,-1,1
41,2,39,0,21,9,549,-1,1
33,9,0,0,21,9,654,-1,1
30,8,2766,0,21,9,834,-1,1
30,8,3300,0,21,9,1571,-1,1
42,4,36,0,21,9,664,-1,1
49,4,22520,0,21,9,579,-1,1
59,10,7724,0,21,9,373,-1,1
31,11,111,0,21,9,504,93,1
43,4,2640,0,21,9,314,-1,1
38,4,3436,0,21,9,663,-1,1
30,7,0,0,21,9,681,-1,1
35,0,3636,0,21,9,808,-1,1
43,9,3288,0,21,9,775,-1,1
34,4,2633,0,21,9,705,-1,1
52,1,580,0,21,9,965,-1,1
46,4,149,0,21,9,1222,-1,1
46,7,4329,0,21,9,534,-1,1
37,0,1097,0,21,9,1555,-1,1
42,4,1275,0,21,9,925,-1,1
23,10,1003,1,27,9,8,-1,1
53,4,1004,1,22,2,119,-1,1
26,10,814,0,28,4,1387,-1,1
49,9,808,0,28,4,1232,-1,1
34,11,859,0,28,4,829,-1,1
28,11,4465,0,28,4,769,-1,1
46,9,0,0,28,4,1199,-1,1
26,10,622,0,28,4,1451,-1,1
31,7,1709,1,28,4,944,-1,1
51,0,394,1,28,4,968,-1,1
47,1,1125,0,29,4,1101,-1,1
53,1,-462,0,29,4,470,-1,1
29,10,550,0,29,4,801,-1,1
32,9,540,0,29,4,750,-1,1
26,1,941,0,29,4,1165,-1,1
40,4,1361,0,29,4,1473,-1,1
33,7,-452,0,29,4,692,-1,1
49,10,518,0,29,4,1917,-1,1
60,9,-71,0,30,4,1451,-1,1
41,4,3234,0,30,4,2770,-1,1
36,9,98,0,30,4,771,-1,1
29,7,196,0,30,4,726,-1,1
42,0,936,0,30,4,931,-1,1
33,2,300,0,30,4,922,-1,1
31,0,217,0,30,4,1776,-1,1
31,10,163,0,30,4,707,2,1
26,7,110,0,30,4,1136,-1,1
40,9,1646,0,2,3,215,242,1
45,10,2040,1,2,3,803,-1,1
55,9,-308,0,2,3,781,-1,1
29,9,2325,0,2,3,125,-1,1
47,4,86,0,2,3,1086,-1,1
50,10,1088,0,2,3,749,-1,1
44,10,0,0,2,3,699,272,1
56,10,0,1,2,3,492,-1,1
39,8,2103,0,2,3,588,-1,1
59,5,2,1,2,3,935,-1,1
43,4,51,0,2,3,430,-1,1
36,0,96,0,2,3,302,-1,1
29,0,1027,0,2,3,177,-1,1
38,4,1308,0,2,3,626,-1,1
41,7,840,0,2,3,938,-1,1
58,4,5701,0,2,3,521,-1,1
61,4,6016,0,2,3,670,-1,1
36,4,630,0,2,3,285,-1,1
30,6,432,0,2,3,402,-1,1
43,0,-247,0,2,3,751,76,1
39,7,52,1,2,3,1420,-1,1
48,1,623,0,2,3,1425,-1,1
26,8,0,0,2,3,1223,-1,1
51,9,100,0,2,3,467,-1,1
37,4,4089,0,2,3,289,174,1
29,9,1669,0,3,3,297,-1,1
57,0,169,0,3,3,369,-1,1
25,0,483,0,3,3,189,-1,1
68,5,250,0,3,3,360,-1,1
34,4,0,0,3,3,251,-1,1
38,9,902,0,3,3,650,-1,1
54,9,2156,0,3,3,261,195,1
32,4,2360,0,3,3,152,160,1
41,1,201,0,3,3,157,-1,1
48,9,-92,0,3,3,1393,-1,1
59,5,514,0,3,3,261,-1,1
39,10,-114,0,3,3,372,-1,1
31,4,1331,0,3,3,182,90,1
30,2,732,0,3,3,1404,-1,1
40,4,1308,1,3,3,1776,-1,1
28,6,0,0,4,3,546,196,1
52,4,-970,0,4,3,489,-1,1
32,9,1246,0,4,3,192,-1,1
34,4,73,0,4,3,426,-1,1
31,10,406,0,4,3,736,-1,1
57,0,4391,1,4,3,1416,-1,1
31,6,168,0,4,3,193,-1,1
29,4,1441,0,4,3,80,-1,1
75,5,3881,0,4,3,136,-1,1
32,0,678,0,4,3,1579,246,1
31,4,141,0,4,3,572,238,1
41,6,-94,0,4,3,1164,203,1
22,0,897,0,4,3,133,-1,1
31,10,1214,0,4,3,974,-1,1
69,5,324,0,4,3,136,-1,1
30,6,2666,0,4,3,467,-1,1
49,1,10613,0,4,3,1226,-1,1
29,4,697,0,4,3,206,-1,1
43,1,953,0,4,3,765,-1,1
28,7,198,0,4,3,976,-1,1
56,10,1110,0,4,3,945,-1,1
39,0,130,0,4,3,1290,-1,1
33,1,315,0,4,3,146,-1,1
38,9,4383,0,4,3,1381,-1,1
30,0,313,0,4,3,1121,-1,1
29,9,273,0,4,3,2775,-1,1
69,4,840,1,5,3,128,-1,1
44,4,309,0,5,3,676,-1,1
35,4,2707,0,5,3,699,-1,1
31,9,1109,0,5,3,642,167,1
26,2,101,0,5,3,810,268,1
26,2,725,0,5,3,1916,189,1
34,10,309,0,5,3,578,-1,1
42,9,541,0,5,3,656,-1,1
54,7,0,0,5,3,686,267,1
53,4,1624,0,5,3,158,-1,1
54,9,0,1,5,3,744,-1,1
48,2,318,0,5,3,1017,-1,1
40,10,1908,0,5,3,1661,-1,1
28,9,676,0,5,3,1138,-1,1
34,2,1076,0,5,3,136,-1,1
34,4,1228,0,5,3,263,-1,1
32,4,0,0,5,3,550,-1,1
31,7,13,0,6,3,1019,-1,1
31,4,12857,0,6,3,158,92,1
66,9,0,0,6,3,751,-1,1
37,9,6101,0,6,3,141,-1,1
33,4,158,0,6,3,192,-1,1
50,4,346,0,6,3,178,-1,1
33,1,697,0,6,3,860,-1,1
56,4,616,0,6,3,156,-1,1
26,7,1140,0,6,3,984,-1,1
59,5,3444,0,6,3,241,-1,1
32,1,1879,0,6,3,591,-1,1
22,8,0,0,6,3,229,-1,1
34,4,0,0,6,3,787,9,1
39,7,1493,0,9,3,912,-1,1
28,9,313,0,9,3,1183,-1,1
31,6,1815,1,9,3,1541,-1,1
33,1,700,0,9,3,126,88,1
66,5,206,0,9,3,479,-1,1
26,0,255,0,9,3,190,-1,1
30,0,270,0,9,3,123,-1,1
28,9,4987,0,9,3,253,-1,1
29,9,673,0,9,3,835,-1,1
49,7,320,1,9,3,1971,-1,1
34,0,0,0,10,3,97,85,1
47,1,292,0,10,3,277,-1,1
42,9,757,0,10,3,154,-1,1
43,4,40,0,10,3,147,-1,1
61,5,1257,0,10,3,503,-1,1
35,9,1693,0,10,3,515,-1,1
40,1,5060,0,10,3,154,93,1
31,4,373,0,10,3,132,-1,1
33,4,369,0,11,3,446,-1,1
69,5,2346,0,11,3,354,-1,1
30,7,1599,0,11,3,152,-1,1
41,9,1066,0,11,3,109,-1,1
31,4,2603,0,11,3,280,-1,1
22,8,381,0,12,3,227,-1,1
37,0,1314,0,12,3,118,210,1
48,4,5689,0,12,3,262,-1,1
85,5,12114,1,12,3,165,-1,1
72,5,0,0,13,3,99,-1,1
46,0,2232,0,13,3,121,-1,1
26,9,11862,0,13,3,119,-1,1
37,9,127,0,13,3,71,-1,1
53,4,2152,0,13,3,75,-1,1
33,4,3552,0,13,3,158,85,1
90,5,1,0,13,3,152,-1,1
54,0,1872,0,13,3,439,-1,1
67,5,1341,0,13,3,706,-1,1
42,4,7702,0,16,3,138,-1,1
71,5,4657,0,16,3,93,-1,1
44,0,397,0,16,3,127,257,1
47,2,0,0,16,3,261,-1,1
44,0,348,0,16,3,170,-1,1
37,9,2442,0,16,3,91,-1,1
37,7,1543,0,16,3,138,-1,1
28,6,805,0,16,3,331,-1,1
21,1,2265,0,17,3,92,-1,1
32,4,312,0,17,3,232,-1,1
51,9,196,0,17,3,88,-1,1
26,8,620,0,17,3,104,-1,1
74,5,1714,1,17,3,127,-1,1
65,5,2416,0,17,3,221,-1,1
47,9,335,0,17,3,226,-1,1
38,0,755,0,17,3,120,-1,1
71,5,2850,0,17,3,185,-1,1
29,7,1135,0,17,3,323,-1,1
61,5,197,0,17,3,113,-1,1
57,5,720,1,17,3,202,-1,1
37,4,5355,1,17,3,466,-1,1
68,5,445,0,18,3,475,-1,1
29,4,5359,0,18,3,147,-1,1
51,2,1443,0,18,3,172,-1,1
41,9,4047,0,18,3,343,-1,1
24,8,23878,0,18,3,185,-1,1
24,1,167,0,18,3,134,-1,1
59,10,1047,0,18,3,83,-1,1
85,5,7613,0,18,3,355,-1,1
51,9,117,0,18,3,442,-1,1
39,9,2266,0,18,3,208,-1,1
44,4,558,0,19,3,268,-1,1
26,0,2509,0,19,3,654,-1,1
48,4,1808,0,26,3,245,-1,1
37,9,1130,0,26,3,152,-1,1
71,5,653,1,26,3,367,-1,1
62,3,2021,1,26,3,361,-1,1
26,0,313,0,26,3,210,-1,1
43,10,983,0,26,3,97,-1,1
30,4,5561,0,27,3,195,100,1
50,4,8345,0,27,3,194,261,1
25,9,1231,0,27,3,412,-1,1
25,0,3730,0,27,3,353,-1,1
31,4,924,0,27,3,172,-1,1
28,9,2489,1,27,3,342,-1,1
66,5,995,0,27,3,131,-1,1
41,4,280,0,27,3,87,-1,1
46,9,3434,0,27,3,115,-1,1
42,10,576,0,27,3,156,-1,1
28,9,1363,0,27,3,79,-1,1
39,1,581,0,27,3,233,270,1
42,7,1376,0,2,7,712,-1,1
35,7,52,0,2,7,378,-1,1
55,9,0,0,2,7,116,-1,1
37,9,549,0,2,7,239,-1,1
29,4,92,0,2,7,175,-1,1
49,4,2881,0,2,7,120,-1,1
44,9,250,1,2,7,382,-1,1
54,0,602,0,3,7,143,-1,1
28,4,730,0,3,7,631,-1,1
30,0,523,0,3,7,83,-1,1
47,9,293,0,3,7,499,-1,1
34,1,215,0,3,7,350,-1,1
37,11,0,0,3,7,426,-1,1
25,6,42,0,3,7,320,-1,1
29,9,316,0,3,7,156,-1,1
62,4,4562,0,3,7,168,-1,1
58,4,10180,0,3,7,180,-1,1
46,4,0,0,3,7,305,-1,1
56,5,281,0,3,7,96,-1,1
33,4,250,0,4,7,377,-1,1
27,8,0,0,5,7,82,-1,1
60,5,404,0,5,7,308,196,1
32,4,506,0,5,7,63,-1,1
83,5,1097,1,5,7,181,-1,1
35,6,3698,0,5,7,106,-1,1
31,4,883,0,5,7,112,106,1
30,8,2539,1,5,7,199,-1,1
29,9,2326,0,6,7,195,-1,1
36,4,811,0,6,7,229,-1,1
57,4,256,0,6,7,227,-1,1
21,1,682,0,6,7,266,-1,1
44,4,483,0,6,7,207,199,1
23,4,1506,0,9,7,131,-1,1
34,4,575,0,9,7,116,-1,1
32,6,409,0,9,7,217,-1,1
37,10,1316,0,10,7,350,112,1
35,4,671,0,10,7,112,-1,1
47,4,2351,0,10,7,80,-1,1
61,4,997,0,10,7,106,-1,1
30,4,4808,0,10,7,272,-1,1
70,5,6422,0,10,7,122,-1,1
52,4,31,0,10,7,135,-1,1
28,4,171,0,10,7,93,-1,1
57,4,2681,0,11,7,266,-1,1
24,0,-61,0,11,7,95,-1,1
32,4,8929,0,11,7,126,-1,1
65,3,715,0,11,7,323,-1,1
44,4,1058,0,11,7,188,-1,1
32,2,-34,0,11,7,101,-1,1
33,9,258,0,12,7,80,-1,1
53,7,0,0,12,7,80,-1,1
31,4,71,0,12,7,119,-1,1
58,6,5810,0,12,7,139,-1,1
30,4,3473,0,12,7,1209,-1,1
47,1,238,0,13,7,3076,-1,1
60,9,1740,0,13,7,296,-1,1
36,2,3407,0,16,7,392,-1,1
37,7,1045,0,17,7,406,41,1
43,0,132,0,17,7,220,-1,1
37,0,1000,0,17,7,195,-1,1
31,4,115,0,17,7,187,-1,1
31,9,180,0,17,7,299,-1,1
30,4,201,0,17,7,325,-1,1
30,4,8089,0,18,7,232,294,1
32,0,8866,0,18,7,278,-1,1
35,0,2,0,18,7,194,-1,1
59,9,259,0,18,7,224,-1,1
33,3,1107,0,18,7,201,-1,1
37,4,1730,0,19,7,167,-1,1
31,7,447,0,19,7,220,-1,1
26,4,2786,0,23,7,415,-1,1
53,9,10185,0,23,7,115,-1,1
34,10,978,0,24,7,132,-1,1
46,4,-130,0,24,7,144,-1,1
76,5,3049,0,24,7,170,-1,1
46,4,11385,0,24,7,269,-1,1
83,5,46,0,25,7,115,-1,1
23,8,4126,0,25,7,96,-1,1
34,4,212,0,25,7,278,-1,1
24,8,1250,0,25,7,411,-1,1
41,4,25,0,26,7,117,-1,1
28,0,1277,0,26,7,475,-1,1
34,9,390,0,27,7,95,231,1
77,5,9601,1,27,7,515,-1,1
36,4,565,0,27,7,300,-1,1
58,4,1384,0,27,7,342,-1,1
46,0,-522,0,27,7,243,239,1
59,5,9676,1,27,7,234,-1,1
19,8,134,0,27,7,271,-1,1
23,4,2143,0,30,7,180,-1,1
27,4,831,0,30,7,1081,-1,1
73,5,2308,1,30,7,163,-1,1
41,4,1468,0,31,7,237,-1,1
30,0,311,0,31,7,158,-1,1
26,0,274,0,1,0,351,-1,1
38,1,172,0,1,0,1176,-1,1
46,4,507,0,1,0,1196,-1,1
27,9,393,0,1,0,165,-1,1
63,6,-39,0,1,0,387,-1,1
34,0,1474,0,2,0,739,-1,1
32,0,471,0,2,0,243,-1,1
33,4,3161,0,2,0,313,-1,1
47,1,1612,0,2,0,1164,-1,1
48,0,4099,0,2,0,397,-1,1
58,11,68,0,2,0,268,-1,1
50,4,414,0,3,0,707,302,1
26,1,5005,0,3,0,117,-1,1
39,1,1756,0,3,0,939,-1,1
55,1,1613,0,3,0,296,270,1
41,6,3123,0,3,0,1203,135,1
54,2,4736,1,6,0,475,307,1
33,9,127,0,6,0,583,222,1
42,4,11891,0,6,0,158,-1,1
50,1,4979,1,6,0,180,-1,1
40,4,754,0,6,0,635,-1,1
37,0,1207,1,6,0,1353,138,1
44,1,712,0,6,0,740,-1,1
30,1,297,0,7,0,465,-1,1
26,6,3676,0,7,0,148,-1,1
47,10,817,0,7,0,721,-1,1
46,1,283,0,7,0,299,-1,1
25,0,82,0,7,0,104,-1,1
56,9,2847,0,8,0,327,-1,1
